stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
556,556,Bitwy Białostockiej/Kombatantów(556),,53.148087,23.163697,1,
799,799,Grabówka/Orzechowa(799),,53.131490,23.257851,1,
315,315,Bohaterów Getta/Poleska(315),,53.139401,23.150682,1,
557,557,Bitwy Białostockiej/1000-lecia PP(557),,53.145705,23.158965,1,
316,316,Plażowa/Cerkiew Proroka Eliasza(316),,53.110042,23.213081,1,
558,558,Bitwy Białostockiej/Kombatantów(558),,53.149773,23.165448,1,
559,559,Wiewiórcza/Borsucza(559),,53.109687,23.198558,1,
317,317,Plażowa/Dojnowska(317),,53.115355,23.217013,1,
318,318,Plażowa/Pozioma(318),,53.118438,23.217662,1,
319,319,Plażowa/Pętla(319),,53.110095,23.212628,1,
560,560,Wiewiórcza/Szpacza(560),,53.109952,23.194852,1,
561,561,Wrocławska/Rybnika(561),,53.123309,23.094802,1,
320,320,Popiełuszki/al. Niepodległości(320),,53.127934,23.089147,1,
562,562,Wrocławska/Miodowa(562),,53.122611,23.092059,1,
321,321,Pogodna/Wiejska(321),,53.117563,23.143395,1,
563,563,Wrocławska/Storczykowa(563),,53.122361,23.091677,1,
322,322,Pogodna/Bema(322),,53.115877,23.137393,1,
564,564,Wrocławska/Zielonogórska(564),,53.124113,23.096653,1,
323,323,Pogodna/Żeromskiego(323),,53.113853,23.130802,1,
565,565,Wysockiego/Krzywoustego(565),,53.167433,23.187145,1,
324,324,Pogodna/Garaże(324),,53.116456,23.139895,1,
566,566,Wasilków/Ogródki Działkowe(566),,53.185277,23.189058,1,
325,325,Żeromskiego/Transportowa(325),,53.113191,23.129989,1,
567,567,Wysockiego/Pętla(567),,53.176608,23.187353,1,
568,568,Wysockiego/„Silikaty”(568),,53.172195,23.186598,1,
326,326,Poleska/Pogotowie(326),,53.138160,23.144040,1,
569,569,Wysockiego/Outlet Białystok(569),,53.162712,23.186063,1,
327,327,Poleska/Czysta(327),,53.139998,23.151097,1,
328,328,Poleska/Jurowiecka(328),,53.141222,23.157287,1,
329,329,Poleska/Szkoła(329),,53.142595,23.161522,1,
570,570,Wysockiego/Cmentarz Miejski(570),,53.159162,23.185998,1,
571,571,Wysockiego/Pietrasze(571),,53.154100,23.185783,1,
572,572,Wysockiego/Zgoda(572),,53.155342,23.186066,1,
330,330,Jagienki/Ciepła(330),,53.141282,23.168740,1,
573,573,Wysockiego/Cmentarz Miejski(573),,53.160562,23.186273,1,
331,331,Poleska/Jagienki(331),,53.143503,23.165273,1,
574,574,Wysockiego/Outlet Białystok(574),,53.163813,23.186393,1,
332,332,Poleska/Wiadukt(332),,53.142022,23.159308,1,
575,575,Wysockiego/„Silikaty”(575),,53.172772,23.186745,1,
333,333,Poleska/Sitarska(333),,53.139837,23.149760,1,
576,576,Wasilków/Mickiewicza(576),,53.201516,23.208157,2,
334,334,Poleska/Pogotowie(334),,53.138208,23.143815,1,
577,577,Wasilków/Ogródki Działkowe(577),,53.186351,23.189746,1,
335,335,Jagienki/Wąska(335),,53.141617,23.168431,1,
578,578,Wysockiego/Krzywoustego(578),,53.168267,23.187338,1,
336,336,KEN/Kołłątaja(336),,53.151138,23.088423,1,
337,337,KEN/Pietkuna(337),,53.150498,23.084990,1,
579,579,Hetmańska/Piekarnia(579),,53.118727,23.105425,1,
338,338,N. Sił Zbrojnych/KEN(338),,53.149931,23.080392,1,
339,339,Pileckiego/Pietkiewicza(339),,53.151448,23.082572,1,
580,580,Hetmańska/PKP Energetyka(580),,53.120798,23.110148,1,
581,581,Zielonogórska/Bank(581),,53.123068,23.096605,1,
340,340,Kołłątaja/Pileckiego(340),,53.153892,23.087927,1,
582,582,Zielonogórska/Konwaliowa(582),,53.120315,23.100820,1,
341,341,Popiełuszki/Upalna(341),,53.125888,23.105895,1,
583,583,Zielone Wzgórza Pętla(583),,53.117930,23.103635,1,
342,342,Popiełuszki/Os.Słoneczny Stok(342),,53.126542,23.101432,1,
100,100,Dolistowska/Dolistówka(100),,53.137773,23.211835,1,
584,584,Zielonogórska/Zielone Wzgórza(584),,53.118085,23.103915,1,
343,343,Popiełuszki/al. Niepodległości(343),,53.128479,23.086889,1,
101,101,Filipowicza/Wiadukt(101),,53.099380,23.134460,1,
585,585,Zielonogórska/Konwaliowa(585),,53.121105,23.099838,1,
344,344,Popiełuszki/Boboli(344),,53.128308,23.086084,1,
102,102,Dubois/Pawilon(102),,53.107510,23.124715,1,
586,586,Zwierzyniecka/Wesoła(586),,53.119792,23.154582,1,
345,345,Popiełuszki/Kościół Św. Jadwigi(345),,53.126347,23.100272,1,
103,103,Piastowska/Pętla (W)(103),,53.126129,23.181991,1,
587,587,Zwierzyniecka/Kaczorowskiego(587),,53.120142,23.150863,1,
346,346,Popiełuszki/Słonecznikowa(346),,53.125365,23.107592,1,
588,588,Zwierzyniecka/Domy Studenta(588),,53.119782,23.152173,1,
104,104,Piastowska/Pętla (Z)(104),,53.126212,23.181894,1,
347,347,Popiełuszki/Ubocze(347),,53.127147,23.094813,1,
105,105,Włościańska/Poniatowskiego(105),,53.134197,23.214498,1,
589,589,Zwierzyniecka/Świerkowa(589),,53.119415,23.155885,1,
348,348,Popiełuszki/Batalionów Chłopskich(348),,53.127801,23.092237,1,
106,106,Włościańska/Ściegiennego(106),,53.134432,23.219278,1,
107,107,Pieczurki/Ściegiennego(107),,53.135596,23.218966,1,
349,349,Radzymińska/Szkoła(349),,53.144155,23.149852,1,
108,108,Ciołkowskiego/Filipowicza(108),,53.099918,23.135656,1,
109,109,Włościańska/Sklep(109),,53.134077,23.211425,1,
590,590,Zwierzyniecka/Wiejska(590),,53.120387,23.147253,1,
591,591,al. Jana Pawła II/Hotelowa(591),,53.144733,23.080071,1,
592,592,al. Jana Pawła II/Biawar(592),,53.140735,23.101550,1,
350,350,Radzymińska/Sitarska(350),,53.142702,23.148658,1,
593,593,al. Jana Pawła II/Rzeka Biała(593),,53.139395,23.108677,1,
351,351,Produkcyjna/Neptuna(351),,53.156088,23.102047,1,
594,594,Zwycięstwa/Hetmańska(594),,53.137157,23.122328,1,
352,352,Produkcyjna/Saturna(352),,53.157812,23.098645,1,
110,110,Sitarska/Kozłowa(110),,53.141154,23.148692,1,
111,111,Elewatorska/FADOM(111),,53.143899,23.074121,1,
595,595,Zwycięstwa/WSE(595),,53.135755,23.129949,1,
353,353,Sokólska/1000-lecia PP(353),,53.150681,23.154189,1,
112,112,Elewatorska/Polmos(112),,53.139287,23.074698,1,
596,596,Kolejowa/Dworzec PKP(596),,53.135764,23.136740,1,
354,354,Produkcyjna/PEUIM(354),,53.161430,23.092210,1,
113,113,Elewatorska/PZZ(113),,53.135687,23.074603,1,
597,597,Zwycięstwa/Prowiantowa(597),,53.136223,23.127951,1,
355,355,Produkcyjna/Oczyszczalnia(355),,53.165290,23.084050,1,
598,598,al. Jana Pawła II/Wierzbowa(598),,53.137831,23.120215,1,
114,114,Elewatorska/Stadion(114),,53.132237,23.076030,1,
356,356,Produkcyjna/Pętla(356),,53.166150,23.080900,2,
599,599,al. Jana Pawła II/Kościół(599),,53.140168,23.106697,1,
115,115,Elewatorska/Stadion(115),,53.130857,23.076723,1,
357,357,Produkcyjna/Aksamitna(357),,53.165606,23.082168,1,
116,116,Elewatorska/PZZ(116),,53.134893,23.075127,1,
358,358,Produkcyjna/Oczyszczalnia(358),,53.164742,23.085515,1,
117,117,Elewatorska/Polmos(117),,53.140037,23.074922,1,
359,359,Produkcyjna/Gen. Kleeberga(359),,53.157923,23.098288,1,
118,118,Elewatorska/FADOM(118),,53.144444,23.073746,1,
119,119,Nowodworce/Brzozowa(119),,53.186119,23.240906,1,
360,360,Produkcyjna/Bacieczki(360),,53.155117,23.103472,1,
361,361,Kombatantów/1000-lecia PP(361),,53.150809,23.155315,1,
362,362,Produkcyjna/Gen. Maczka(362),,53.160333,23.093727,1,
120,120,Nowodworce/Brzozowa(120),,53.185255,23.241145,1,
121,121,al. Solidarności/Choroszczańska(121),,53.138847,23.133709,1,
363,363,Produkcyjna/Auchan(363),,53.159822,23.097572,1,
122,122,al. Solidarności/Broniewskiego(122),,53.139130,23.133603,1,
364,364,Produkcyjna/Kaszmirowa(364),,53.166715,23.076945,2,
123,123,al. Solidarności/Tuwima(123),,53.138247,23.125973,1,
365,365,Produkcyjna/Kaszmirowa(365),,53.166528,23.077528,2,
366,366,Przędzalniana/Pętla(366),,53.157661,23.080516,1,
124,124,Świętokrzyska/Antoniukowska(124),,53.144459,23.133366,1,
367,367,Przędzalniana/Fasty Osiedle(367),,53.156751,23.084991,1,
125,125,Świętokrzyska/Ogród Działkowy I(125),,53.147738,23.137258,1,
368,368,Przędzalniana/Fasty Osiedle(368),,53.156989,23.084262,1,
126,126,Gajowa/Zagórna(126),,53.154083,23.120642,1,
369,369,Przędzalniana/Pętla(369),,53.157837,23.080332,1,
127,127,Sopoćki/Świętokrzyska(127),,53.146724,23.137614,1,
128,128,Gajowa/Jarzębinowa(128),,53.155270,23.115487,1,
129,129,Gajowa/Zagórna(129),,53.153162,23.121973,1,
370,370,Przędzalniana/Szosa Ełcka(370),,53.159018,23.074987,1,
371,371,Przędzalniana/Szosa Ełcka(371),,53.158563,23.076898,1,
372,372,Piasta/Andrukiewicza(372),,53.134802,23.198359,1,
130,130,Sopoćki/Hajnowska(130),,53.142209,23.146530,1,
131,131,Hetmańska/Marczukowska(131),,53.129807,23.118530,1,
373,373,Myśliwska/Niedźwiedzia(373),,53.111715,23.201017,1,
132,132,Hetmańska/Promienna(132),,53.134260,23.120227,1,
374,374,Kuronia/Myśliwska(374),,53.105623,23.196272,1,
133,133,Hetmańska/Gruntowa(133),,53.136340,23.120749,1,
375,375,Pułaskiego/Kawaleryjska(375),,53.109597,23.145672,1,
134,134,Hetmańska/Promienna(134),,53.132045,23.119057,1,
376,376,Pułaskiego/Przedszkole(376),,53.109483,23.125447,1,
135,135,Hetmańska/Marczukowska(135),,53.128640,23.117793,1,
377,377,Pułaskiego/Wspólna(377),,53.109526,23.134699,1,
136,136,Popiełuszki/Hetmańska(136),,53.124832,23.114172,1,
378,378,Pułaskiego/Szkoła(378),,53.109537,23.138750,1,
137,137,Gen. Fieldorfa „Nila”(137),,53.124103,23.116315,1,
379,379,Pułaskiego/Szkoła(379),,53.109652,23.137199,1,
138,138,Hetmańska/Gen. Fieldorfa „Nila”(138),,53.124995,23.116153,1,
139,139,Hetmańska/Popiełuszki(139),,53.123388,23.114255,1,
380,380,Pułaskiego/Wspólna(380),,53.109667,23.133602,1,
381,381,Pułaskiego/Zachodnia(381),,53.109627,23.126293,1,
140,140,Hetmańska/Os. Zielone Wzgórza(140),,53.120262,23.108777,1,
382,382,Sławińskiego/Kawaleryjska(382),,53.103815,23.135392,1,
141,141,Jurowiecka/Sklep Łowiecki(141),,53.140498,23.158928,1,
383,383,Sławińskiego/Wspólna(383),,53.106714,23.131481,1,
384,384,Produkcyjna/Nadrzeczna(384),,53.153001,23.107871,1,
142,142,Jurowiecka/Sienkiewicza(142),,53.136460,23.163686,1,
143,143,Jurowiecka/Sienkiewicza(143),,53.136430,23.164115,1,
385,385,Radzymińska/Sanktuarium M.B.(385),,53.145580,23.155527,1,
144,144,Jurowiecka/Ciepła(144),,53.138398,23.161150,1,
386,386,Radzymińska/Białostoczek(386),,53.145555,23.153010,1,
387,387,Sokólska/Zagumienna (387),,53.147618,23.149250,1,
145,145,N. Sił Zbrojnych/Ogródki Działkowe(145),,53.152255,23.078233,1,
146,146,Wiadukt/PKP Stadion(146),,53.099485,23.132213,1,
388,388,Zagumienna(388),,53.146172,23.150260,1,
147,147,Kawaleryjska/Zapiecek(147),,53.103645,23.139203,1,
389,389,Sławińskiego/Św. Jerzego(389),,53.106040,23.131570,1,
148,148,Kawaleryjska/Bazar(C)(148),,53.106173,23.143197,1,
149,149,Kawaleryjska/Uniwersytet Muzyczny(149),,53.110395,23.146907,1,
390,390,Sławińskiego/Jednostka Wojskowa(390),,53.103132,23.136055,1,
391,391,Św. Jerzego/Dubois (391),,53.107325,23.126110,1,
150,150,Kawaleryjska/Pułaskiego(150),,53.109210,23.146163,1,
392,392,Św. Jerzego/Paderewskiego(392),,53.106585,23.122518,1,
151,151,Kawaleryjska/Bazar(151),,53.105968,23.142842,1,
393,393,Św. Jerzego/Dubois(393),,53.106955,23.123890,1,
152,152,Kawaleryjska/Zapiecek(152),,53.102858,23.138357,1,
394,394,Św. Jerzego/Żeromskiego(394),,53.107953,23.128808,1,
153,153,Wiadukt/Kościół(153),,53.099897,23.133977,1,
395,395,Niemeńska/Pętla(395),,53.168650,23.212483,1,
396,396,Raginisa/Cmentarz Farny(396),,53.152977,23.191598,1,
154,154,Filipowicza/Pętla(154),,53.095430,23.134060,1,
397,397,Raginisa/Trawiasta(397),,53.156432,23.195300,1,
155,155,Herberta/Pętla(155),,53.148371,23.088627,1,
398,398,Raginisa/Kazimierza Wielkiego(398),,53.160908,23.199540,1,
156,156,Żurawia/Borsucza(156),,53.107637,23.192353,1,
399,399,Raginisa/Baśniowa(399),,53.163558,23.201889,1,
157,157,Kuronia/Żurawia(157),,53.106393,23.191621,1,
159,159,Kolejowa/Dworzec PKP(159),,53.135013,23.135827,1,
160,160,Świętokrzyska/Ogród Działkowy II(160),,53.151356,23.138140,1,
161,161,Konstytucji 3 Maja/Rzemieślnicza(161),,53.143207,23.110589,1,
162,162,Konstytucji 3 Maja/Studzienna(162),,53.145467,23.113385,1,
163,163,Konstytucji 3 Maja/Cmentarz Św. Rocha(163),,53.147605,23.116178,1,
164,164,Konstytucji 3 Maja/Wysoki Stoczek(164),,53.144595,23.111748,1,
165,165,Konstytucji 3 Maja/Swobodna(165),,53.142227,23.109205,1,
166,166,KEN/N. Sił Zbrojnych(166),,53.149588,23.081793,1,
167,167,Pileckiego/Pietkuna(167),,53.152368,23.086463,1,
168,168,Kołłątaja/Pietkiewicza(168),,53.153853,23.088193,1,
169,169,KEN/Pietkiewicza(169),,53.150112,23.083765,1,
170,170,Konstytucji 3 Maja/al. Jana Pawła II(170),,53.140402,23.108397,1,
171,171,Kopernika/Kanonierska(171),,53.125015,23.128347,1,
172,172,Kopernika/Depowa(172),,53.124742,23.138667,1,
173,173,Kopernika/Osiedle Bema(173),,53.122458,23.143022,1,
174,174,Kopernika/Bema(174),,53.123447,23.141720,1,
175,175,Kopernika/Stacja Paliw(175),,53.125667,23.134820,1,
176,176,Kopernika/Lokomotywownia(176),,53.125393,23.129035,1,
177,177,Kopernika/Składowa(177),,53.123357,23.122690,1,
178,178,Kopernika/Tunel(178),,53.124120,23.124678,1,
179,179,Kolbego/Kościół(179),,53.160655,23.190627,1,
1839,1839,Wólka/Skrzyżowanie(1839),,53.001254,23.151173,2,
180,180,Kolbego/Gen. Grota-Roweckiego(180),,53.160522,23.193917,1,
181,181,Legionowa/Szkoła(181),,53.128918,23.155380,1,
182,182,pl. Jana Pawła II/Pałac Branickich(182),,53.131875,23.165966,1,
183,183,Legionowa/Piękna(183),,53.129075,23.155160,1,
184,184,Klepacka/Pętla(184),,53.112631,23.085714,1,
185,185,Klepacka(185),,53.112794,23.085756,1,
186,186,Kolbego/Staffa(186),,53.160752,23.189548,1,
187,187,Klepacka/Wenecka(187),,53.114216,23.090408,1,
188,188,Sowlany/Św. Marka(188),,53.156645,23.243230,1,
189,189,Sowlany/Św. Marka(189),,53.156322,23.243157,1,
190,190,Klepacka/Barszczańska(190),,53.113620,23.089099,1,
191,191,Gen. Sosabowskiego/Kapralska(191),,53.144232,23.187718,1,
192,192,42. Pułku Piechoty/Robotnicza(192),,53.144270,23.196303,1,
193,193,42. Pułku Piechoty/Fredry(193),,53.143795,23.202953,1,
194,194,42. Pułku Piechoty/Dolistowska(194),,53.142543,23.213992,1,
195,195,42. Pułku Piechoty/Zacisze Dolistówki(195),,53.141952,23.221117,1,
196,196,42. Pułku Piechoty/Nowa Wygoda(196),,53.141637,23.225133,1,
197,197,Warzywna/Pętla(197),,53.140726,23.233353,1,
198,198,42. Pułku Piechoty/Zacisze Dolistówki(198),,53.141850,23.222690,1,
199,199,42. Pułku Piechoty/Zakład Poprawczy(199),,53.142790,23.214014,1,
1624,1624,Kuriany I (K)(1624),,53.083814,23.256891,2,
1628,1628,Kuriany II (K)(1628),,53.086553,23.255984,2,
1872,1872,Solniczki I (N)(1872),,53.070383,23.208160,2,
1404,1404,Sowlany/Ładna (B)(1404),,53.148268,23.244780,1,
1403,1403,Sowlany/Ładna(1403),,53.148970,23.245207,1,
1402,1402,Sowlany/Alejkowa (B)(1402),,53.142200,23.243118,1,
1401,1401,Sowlany/Alejkowa(1401),,53.143053,23.243559,1,
1406,1406,Sowlany/Wiatrakowa (B)(1406),,53.152534,23.242901,1,
1405,1405,Sowlany/Wiatrakowa(1405),,53.152200,23.243295,1,
1415,1415,Henrykowo/Jubilerska(1415),,53.104075,23.295100,1,
1414,1414,Henrykowo/Świetlica(1414),,53.104743,23.287738,1,
1413,1413,Henrykowo/Brylantowa(1413),,53.105130,23.283150,1,
1412,1412,Sobolewo/Pętla(1412),,53.106563,23.269627,1,
1411,1411,Karakule/Kościoł (W)(1411),,53.178996,23.243338,1,
1894,1894,Solniczki II (N)(1894),,53.062450,23.210302,2,
1418,1418,Henrykowo/Pętla(1418),,53.102635,23.311485,1,
1417,1417,Henrykowo/Miedziana(1417),,53.103247,23.305190,1,
1416,1416,Henrykowo/Srebrna(1416),,53.103705,23.299611,1,
1670,1670,Dobrzyniewo Duże/Lipowa (B)(1670),,53.199840,23.011023,2,
1668,1668,Dobrzyniewo Duże/GCK (B)(1668),,53.204322,23.013632,2,
1667,1667,Wojszki nr 10(1667),,52.920867,23.211270,2,
1424,1424,Henrykowo/Platynowa(1424),,53.105250,23.281739,1,
1666,1666,Janowicze nr 1A(1666),,53.015851,23.165486,2,
1423,1423,Henrykowo/Perłowa(1423),,53.104960,23.285353,1,
1422,1422,Henrykowo/Bursztynowa(1422),,53.104533,23.290654,1,
1421,1421,Henrykowo/Jubilerska(1421),,53.104062,23.295635,1,
1420,1420,Henrykowo/Srebrna(1420),,53.103560,23.301835,1,
1682,1682,Dobrzyniewo Fabryczne/Królewska (B)(1682),,53.188189,23.061073,2,
1681,1681,Ogrodniki II(1681),,53.190781,23.050460,2,
1680,1680,Ogrodniki II (B)(1680),,53.190730,23.051356,2,
1679,1679,Ogrodniki(1679),,53.191039,23.045254,2,
1678,1678,Ogrodniki (B)(1678),,53.191041,23.044950,2,
1435,1435,Złotniki(1435),,52.975939,23.151521,2,
1677,1677,Dobrzyniewo Kościelne(1677),,53.192143,23.037485,2,
1434,1434,Tryczówka/Kościół(1434),,52.949899,23.160647,2,
1676,1676,Dobrzyniewo Kościelne (B)(1676),,53.192227,23.036328,2,
1675,1675,Dobrzyniewo Duże/Kościelna(1675),,53.198170,23.025142,2,
1674,1674,Dobrzyniewo Duże/Kościelna (B)(1674),,53.198115,23.025950,2,
1672,1672,Dobrzyniewo Duże/UG (B)(1672),,53.198585,23.019750,2,
1206,1206,Szerenosy(1206),,53.006300,23.095927,2,
1689,1689,Fasty/Dobrzyniewska(1689),,53.169455,23.063810,2,
1204,1204,Hołówki Małe(1204),,52.992044,23.098764,2,
1688,1688,Fasty/Dobrzyniewska(1688),,53.170022,23.063795,2,
1203,1203,Hołówki Duże(1203),,52.975110,23.088580,2,
1687,1687,Dobrzyniewo Fabryczne/Modrzewiowa(1687),,53.182228,23.064760,2,
1202,1202,Simuny(1202),,52.971026,23.104189,2,
1201,1201,Bogdanki nr 27(1201),,52.942380,23.153997,2,
1685,1685,Dobrzyniewo Fabryczne(1685),,53.185756,23.062994,2,
1684,1684,Dobrzyniewo Fabryczne (B)(1684),,53.183948,23.063777,2,
1683,1683,Dobrzyniewo Fabryczne/Królewska(1683),,53.188525,23.060913,2,
1209,1209,Wojszki/Wieś(1209),,52.928090,23.211975,2,
1208,1208,Juchnowiec Przejazd(1208),,53.007701,23.123279,2,
1207,1207,Juchnowiec Dolny(1207),,53.006009,23.116834,2,
